cluster,lat,lon,canal,accion_sugerida,promedio_transacciones_red,clientes_afectados,departamento,provincia,distrito,perfil_top,oportunidad_clientes_nominas,pct_digital,ingreso_prom,edad_prom,diagnostico,%Participacion_General_BBVA,%Participacion_PN_BBVA,%Participacion_PYME_BBVA,Ranking_General,Ranking_PN,Ranking_PYME
774,-12.190688559683796,-76.99951528405613,atm,nuevo_punto,0.0,10252,LIMA,LIMA,CHORRILLOS,Real,229,1,1,1,"[""Zona con 10.252 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 229 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.26,0.26,0.33,1145,1004,591
775,-12.10534899805965,-76.95827452305498,atm,nuevo_punto,0.0,8427,LIMA,LIMA,SANTIAGO DE SURCO,Real,0,1,1,1,"[""Zona con 8.427 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.24,0.25,0.17,1048,936,388
776,-12.015517880560548,-77.06366757894679,atm,nuevo_punto,0.0,9256,LIMA,LIMA,SAN MARTIN DE PORRES,Real,161,1,1,1,"[""Zona con 9.256 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 161 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.25,0.26,0.06,1062,1069,152
777,-12.082891218684875,-77.05908527216889,atm,nuevo_punto,0.0,9495,LIMA,LIMA,JESUS MARIA,Real,0,1,1,1,"[""Zona con 9.495 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",,,,,,
778,-12.037975659935324,-77.09116141961422,atm,nuevo_punto,0.0,9711,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,Real,0,1,1,1,"[""Zona con 9.711 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",,,,,,
779,-11.984076989435863,-77.05908527216889,atm,nuevo_punto,0.0,9316,LIMA,LIMA,INDEPENDENCIA,Real,0,1,1,1,"[""Zona con 9.316 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.25,0.25,0.1,1095,988,245
780,-12.10534899805965,-77.04992065861308,atm,nuevo_punto,0.0,8954,LIMA,LIMA,SAN ISIDRO,Real,83,1,1,1,"[""Zona con 8.954 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 83 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.23,0.23,0.25,984,866,509
781,-12.213146339058571,-76.94910990949917,atm,nuevo_punto,0.0,9178,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 9.178 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.26,0.27,0.14,1167,1107,329
782,-11.98856854531082,-77.02242681794566,atm,nuevo_punto,0.0,9004,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,0,1,1,1,"[""Zona con 9.004 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.28,0.28,0.23,1276,1186,478
783,-12.118823665684516,-76.94452760272127,atm,nuevo_punto,0.0,9467,LIMA,LIMA,MAGDALENA DEL MAR,Real,0,1,1,1,"[""Zona con 9.467 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.28,0.28,0.53,1310,1201,657
784,-6.4998872661157066,-76.35341002837153,atm,nuevo_punto,0.0,8719,SAN MARTIN,SAN MARTIN,MORALES,Real,0,1,1,1,"[""Zona con 8.719 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.35,0.36,0.24,1615,1560,490
785,-11.993060101185772,-77.12781987383747,atm,nuevo_punto,0.0,8149,CALLAO,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 8.149 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.25,0.25,0.15,1063,961,356
786,-5.094030277254763,-81.09609754350319,atm,nuevo_punto,0.0,8802,PIURA,PAITA,PAITA,Real,0,1,1,1,"[""Zona con 8.802 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.29,0.3,0.14,1351,1326,331
787,-11.844838757312257,-77.09116141961422,atm,nuevo_punto,0.0,9286,LIMA,LIMA,COMAS,Real,0,1,1,1,"[""Zona con 9.286 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.3,0.3,0.16,1387,1305,377
788,-11.51246362256558,-77.29736522461995,atm,nuevo_punto,0.0,8988,LIMA,HUARAL,CHANCAY,Real,0,1,1,1,"[""Zona con 8.988 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.29,0.3,0.09,1332,1301,231
789,-9.078040338339925,-78.58499342921125,atm,nuevo_punto,0.0,8537,ANCASH,SANTA,CHIMBOTE,Real,0,1,1,1,"[""Zona con 8.537 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.29,0.3,0.17,1339,1292,397
790,-11.98856854531082,-77.10949064672585,atm,nuevo_punto,0.0,8639,LIMA,LIMA,SAN MARTIN DE PORRES,Real,0,1,1,1,"[""Zona con 8.639 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.25,0.26,0.06,1062,1069,152
791,-6.508870377865616,-76.36715694870524,atm,nuevo_punto,0.0,8791,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Real,0,1,1,1,"[""Zona con 8.791 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.34,0.34,0.36,1594,1509,605
792,-3.733088847143371,-73.24202372617403,atm,nuevo_punto,0.0,8310,LORETO,MAYNAS,IQUITOS,Real,89,1,1,1,"[""Zona con 8.310 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 89 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.32,0.32,0.26,1496,1426,523
793,-12.078399662809922,-76.96285682983289,atm,nuevo_punto,0.0,8273,LIMA,LIMA,LA MOLINA,Real,0,1,1,1,"[""Zona con 8.273 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.24,0.24,0.12,1017,909,285
794,-5.727339655623432,-78.79577954099489,atm,reubicar,1173.0,7930,CAJAMARCA,JAEN,JAEN,Reubicar,0,1,1,1,"[""Zona con 7.930 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda REUBICAR ATM, no abrir un punto nuevo, por bajo desempeño de la red actual cercana.""]",0.29,0.31,0.16,1340,1364,371
795,-12.078399662809922,-76.94910990949917,atm,nuevo_punto,0.0,8585,LIMA,LIMA,LA MOLINA,Real,15,1,1,1,"[""Zona con 8.585 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 15 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.24,0.24,0.12,1017,909,285
796,-14.063667359540066,-75.73479861335434,atm,nuevo_punto,0.0,8305,ICA,ICA,ICA,Real,0,1,1,1,"[""Zona con 8.305 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.27,0.27,0.24,1207,1099,493
797,-9.122955897089476,-78.5300057478764,atm,nuevo_punto,0.0,8084,ANCASH,SANTA,NUEVO CHIMBOTE,Real,0,1,1,1,"[""Zona con 8.084 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.31,0.31,0.14,1430,1367,337
798,-12.761116155803094,-76.60085459437839,atm,reubicar,1240.0,8265,LIMA,CAÃ‘ETE,ASIA,Reubicar,0,1,1,1,"[""Zona con 8.265 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda REUBICAR ATM, no abrir un punto nuevo, por bajo desempeño de la red actual cercana.""]",,,,,,
799,-5.898018778871723,-76.10596546236465,atm,nuevo_punto,0.0,7527,LORETO,ALTO AMAZONAS,YURIMAGUAS,Real,11,1,1,1,"[""Zona con 7.527 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 11 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.49,0.55,0.29,1829,1847,548
800,-16.430717305641398,-71.52824099123757,atm,nuevo_punto,0.0,7755,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,Real,0,1,1,1,"[""Zona con 7.755 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",,,,,,
801,-8.381849177721886,-74.52965193076534,atm,nuevo_punto,0.0,7551,UCAYALI,CORONEL PORTILLO,CALLERIA,Real,0,1,1,1,"[""Zona con 7.551 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",,,,,,
802,-12.226621006683438,-76.91703376205383,atm,nuevo_punto,0.0,7568,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Real,0,1,1,1,"[""Zona con 7.568 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda ATM para absorber el volumen de operaciones y mejorar capacidad.""]",0.24,0.25,0.14,1029,932,333
803,-12.046958771685233,-77.04533835183518,oficina,nuevo_punto,0.0,171429,LIMA,LIMA,LIMA,Mixto,0,1,1,1,"[""Zona con 171.429 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.23,0.23,0.27,929,822,529
804,-12.154756112684158,-76.98118605694451,oficina,nuevo_punto,0.0,157675,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Mixto,36,1,1,1,"[""Zona con 157.675 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 36 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.26,0.26,0.19,1150,1046,416
805,-12.04246721581028,-76.9720214433887,oficina,nuevo_punto,0.0,53657,LIMA,LIMA,SANTA ANITA,Mixto,52,1,1,1,"[""Zona con 53.657 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 52 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.26,0.27,0.16,1192,1111,369
806,-12.0604334393101,-77.00867989761194,oficina,nuevo_punto,0.0,45732,LIMA,LIMA,LIMA,Mixto,182,1,1,1,"[""Zona con 45.732 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 182 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.23,0.23,0.27,929,822,529
807,-16.408259526266622,-71.53740560479338,oficina,nuevo_punto,0.0,43331,AREQUIPA,AREQUIPA,AREQUIPA,Mixto,0,1,1,1,"[""Zona con 43.331 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.22,0.22,0.11,877,811,283
808,-12.020009436435505,-77.10949064672585,oficina,nuevo_punto,0.0,42744,CALLAO,CALLAO,CALLAO,Mixto,0,1,1,1,"[""Zona con 42.744 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.25,0.25,0.15,1063,961,356
809,-14.072650471289979,-75.73938092013225,oficina,nuevo_punto,0.0,37602,ICA,ICA,ICA,Mixto,0,1,1,1,"[""Zona con 37.602 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.27,0.27,0.24,1207,1099,493
810,-11.97958543356091,-77.00409759083404,oficina,nuevo_punto,0.0,34582,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Mixto,0,1,1,1,"[""Zona con 34.582 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.28,0.28,0.23,1276,1186,478
811,-6.7603975068631,-79.86345702024676,oficina,nuevo_punto,0.0,33213,LAMBAYEQUE,CHICLAYO,CHICLAYO,Mixto,0,1,1,1,"[""Zona con 33.213 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.24,0.25,0.12,1039,965,302
812,-7.146671312109238,-78.51625882754269,oficina,nuevo_punto,0.0,29604,CAJAMARCA,CAJAMARCA,CAJAMARCA,Mixto,1082,1,1,1,"[""Zona con 29.604 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 1.082 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.24,0.25,0.08,1018,940,204
813,-12.16823078030902,-77.01784451116775,oficina,nuevo_punto,0.0,26495,LIMA,LIMA,CHORRILLOS,Mixto,0,1,1,1,"[""Zona con 26.495 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.26,0.26,0.33,1145,1004,591
814,-12.04246721581028,-76.93078068238755,oficina,nuevo_punto,0.0,27687,LIMA,LIMA,ATE,Mixto,0,1,1,1,"[""Zona con 27.687 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.28,0.28,0.24,1315,1221,500
815,-12.028992548185414,-77.09574372639213,oficina,nuevo_punto,0.0,25101,CALLAO,CALLAO,CALLAO,Mixto,0,1,1,1,"[""Zona con 25.101 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.25,0.25,0.15,1063,961,356
816,-12.154756112684158,-76.95369221627708,oficina,nuevo_punto,0.0,25339,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Mixto,0,1,1,1,"[""Zona con 25.339 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.24,0.25,0.14,1029,932,333
817,-12.082891218684875,-77.09574372639213,oficina,nuevo_punto,0.0,20410,LIMA,LIMA,SAN MIGUEL,Mixto,0,1,1,1,"[""Zona con 20.410 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.26,0.25,0.35,1131,991,602
818,-9.096006561839744,-78.56208189532173,oficina,nuevo_punto,0.0,22841,ANCASH,SANTA,CHIMBOTE,Mixto,0,1,1,1,"[""Zona con 22.841 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.29,0.3,0.17,1339,1292,397
819,-12.181705447933886,-76.94452760272127,oficina,nuevo_punto,0.0,23363,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Mixto,17,1,1,1,"[""Zona con 23.363 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 17 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.24,0.25,0.14,1029,932,333
820,-9.064565670715059,-78.58957573598916,oficina,nuevo_punto,0.0,21426,ANCASH,SANTA,CHIMBOTE,Mixto,0,1,1,1,"[""Zona con 21.426 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.29,0.3,0.17,1339,1292,397
821,-12.0604334393101,-76.94452760272127,oficina,nuevo_punto,0.0,21774,LIMA,LIMA,LA MOLINA,Mixto,8,1,1,1,"[""Zona con 21.774 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 8 trabajadores no captados."", ""Se recomienda OFICINA para brindar atención integral y mayor capacidad operativa.""]",0.24,0.24,0.12,1017,909,285
