index,adr_department_name,adr_province_name,adr_district_name,OTROS,OTROS_BBVA,OTROS_BCP,OTROS_IBK,OTROS_NO PARTICIPANTES,OTROS_OTROS,OTROS_SCO,PRODUCTO PN,PRODUCTO PN_BBVA,PRODUCTO PN_BCP,PRODUCTO PN_IBK,PRODUCTO PN_NO PARTICIPANTES,PRODUCTO PN_OTROS,PRODUCTO PN_SCO,PRODUCTO PYME,PRODUCTO PYME_BBVA,PRODUCTO PYME_BCP,PRODUCTO PYME_IBK,PRODUCTO PYME_NO PARTICIPANTES,PRODUCTO PYME_OTROS,PRODUCTO PYME_SCO
165,ANCASH,HUARI,HUACACHI,65150,75438,796623,273889,2376788,1896867,22381,,157421,509109,505395,793437,354274,124952,,,17448,,954330,463510,
166,ANCASH,HUARI,HUACCHIS,,103889,761436,3558,3399375,538528,10444,,558011,1515307,379744,903295,307345,10275,,,,,847727,532106,
167,ANCASH,HUARI,HUACHIS,123903,22390,986671,19382,8459259,3176926,27500,,1229880,2313161,812009,1888264,707241,319823,17400,,198855,102357,2736489,2655212,
168,ANCASH,HUARI,HUANTAR,6030,706402,106547,120238,5393975,1444675,610792,,184396,502163,428807,928576,530847,136231,1200,370138,582499,46041,1156652,1007635,
169,ANCASH,HUARI,HUARI,47593,1839078,1452579,1737347,25884674,6942449,842477,,2622288,2644301,6347294,8889941,3438983,1008854,3520,,376411,,5121095,4057028,260410
170,ANCASH,HUARI,MASIN,20301,418141,77616,4943,4089392,1948724,53745,,572564,572259,417803,1892541,736583,381873,1200,,75676,,1066783,1389871,
171,ANCASH,HUARI,PAUCAS,100312,179025,52189,33223,3243443,1298300,199099,,256517,400520,341813,1221344,636519,70676,28568,,48391,,828544,630285,
172,ANCASH,HUARI,PONTO,54233,799582,114260,14029,5694673,1718843,103163,,636036,689094,501883,1881915,424527,393925,932,,133667,,2224259,986420,
173,ANCASH,HUARI,RAHUAPAMPA,5615,92674,97247,104101,3033459,898912,633,,72952,590033,551728,910877,397221,255787,7834,46957,45223,,761098,777492,
174,ANCASH,HUARI,RAPAYAN,16028,290264,17207,1732,2042303,532475,71904,,278255,267010,247245,501756,162436,99046,14249,,97237,,792284,422081,
175,ANCASH,HUARI,SAN MARCOS,354327,1211731,25198574,2068059,40640239,14859282,11510746,,6124095,44001752,5828574,10201270,5046230,17327584,64051,418581,2631597,,11764076,11008506,109849
176,ANCASH,HUARI,SAN PEDRO DE CHAMA,147915,476651,804037,74750,3484040,1326318,545970,,1010855,2728150,609542,1017408,99674,267742,16104,1727,335586,,1329515,1125293,436860
177,ANCASH,HUARI,UCO,26544,7954,397644,17015,2651863,1151330,555358,,66437,296304,311103,1134133,474259,60519,26042,,294987,,861667,797774,
178,ANCASH,HUARMEY,COCHAPETI,5076,8511,122749,3489,3442400,323600,737,,161697,146467,254702,301735,111138,13030,1486,,76211,,454124,347996,
179,ANCASH,HUARMEY,CULEBRAS,19048,25044,1404361,178471,8678232,1217134,126178,,196917,519322,280027,1056479,465510,223055,,,126686,,1721976,808118,
180,ANCASH,HUARMEY,HUARMEY,694796,5450673,14393188,1895014,114322689,17630717,9491661,,12551234,17201346,13716972,24509498,11399720,6901844,158500,1198609,4983095,15794,27582949,12423068,2625181
181,ANCASH,HUARMEY,HUAYÁN,16216,6584,9656,3361,2831709,369203,24872,,24140,19576,338797,413230,122300,34511,,,7793,,531773,214553,
182,ANCASH,HUARMEY,MALVAS,13554,6174,119115,2906,1756467,306154,68272,,116771,206631,349412,397196,127080,33072,,,3251,,174078,152592,
183,ANCASH,HUAYLAS,CARAZ,1109909,4716852,28349913,3556030,102547263,41434432,10532630,,12181454,19951606,14231309,25681243,14519370,8779554,627061,1546728,11778714,,32870007,24845059,1664166
184,ANCASH,HUAYLAS,HUALLANCA,83067,74407,454105,148555,2084583,499369,136421,,325034,1322566,358395,565675,303934,227321,21255,,43139,,450459,179036,
185,ANCASH,HUAYLAS,HUATA,15798,,6351,18805,1754247,751432,36832,,2000,436115,378016,530228,161830,21896,1387,,,,678733,603562,
186,ANCASH,HUAYLAS,HUAYLAS,33528,87425,34481,126272,1425637,583246,80315,,457504,790325,590119,1378959,356874,300468,3136,,4911,,435623,343333,
187,ANCASH,HUAYLAS,MATO,155151,54860,367683,47117,4416017,1607099,328470,,292402,474742,732047,938936,418937,637903,38377,,31795,,925113,980693,
188,ANCASH,HUAYLAS,PAMPAROMAS,28242,106956,528023,8358,7808056,1334698,41734,,392341,2052194,155737,1393661,822442,232732,5231,,135194,,2657902,1310360,
189,ANCASH,HUAYLAS,PUEBLO LIBRE,4591,11283,1176424,34532,12977529,7291009,671612,,504523,4380230,840243,1879121,1564817,1352790,,,347454,,6144608,5111455,111864
190,ANCASH,HUAYLAS,SANTA CRUZ,43982,4232,133559,3771,12278397,4225989,207414,,157808,1360158,343992,1449970,500683,326037,24230,,152834,,3106409,2885378,
191,ANCASH,HUAYLAS,SANTO TORIBIO,57820,111060,214849,7138,1639445,632492,149073,,176480,214942,231589,330047,262287,85271,19408,,,,461850,289573,
192,ANCASH,HUAYLAS,YURACMARCA,54387,15700,279505,47035,3254985,1336141,38277,,51461,605367,455252,806539,584597,65476,,0,29162,,1130887,851940,
193,ANCASH,MARISCAL LUZURIAGA,CASCA,12214,49940,62913,11191,1485970,584566,27254,,122083,270914,383664,1751204,130798,181537,3000,,74751,,935188,431089,
194,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRÓN,,765,2139,575,245417,9480,,,21170,59765,74935,440667,11058,,,,,,27633,46342,
195,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,,215,26143,1300,360366,119530,375532,,33652,257243,111361,664231,162207,16881,,,,,188516,26215,344267
196,ANCASH,MARISCAL LUZURIAGA,LLAMA,3082,10413,1911,377,178845,124943,726,,101253,106441,163082,722593,317664,82357,,,32249,,75947,155394,
197,ANCASH,MARISCAL LUZURIAGA,LLUMPA,2154,20910,88563,44648,1280421,1126625,90936,,152452,777016,354587,1322147,118351,66059,,,2394,,395739,727086,
198,ANCASH,MARISCAL LUZURIAGA,LUCMA,6612,493,105916,146748,1003711,189924,1268,,23046,250382,737754,993975,205617,186879,,,,,369072,93926,
199,ANCASH,MARISCAL LUZURIAGA,MUSGA,3223,22786,1908,2577,488098,155615,20328,,78566,127185,332228,1512547,115837,265980,642,,,,182944,30788,
200,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,2814,171364,359827,240215,2435977,435861,186789,,443748,627289,1202184,3200005,489332,118162,,57988,39200,,596859,68739,
201,ANCASH,OCROS,ACAS,10500,53096,173151,700,1098611,189429,59603,,14000,104225,87662,180550,61134,,,,70488,,382914,186189,
202,ANCASH,OCROS,CAJAMARQUILLA,,,1904,295,185504,8517,3386,,,53688,33125,147822,43146,,1658,,,,46483,7052,
203,ANCASH,OCROS,CARHUAPAMPA,6248,421,45983,,1406525,307071,111174,,2000,34406,1400,102012,6628,1008,1243,,214124,,454580,218811,100812
204,ANCASH,OCROS,COCHAS,19603,9182,53490,1913,5877918,624365,155033,,99393,91615,81539,1422470,192988,155216,3290,,7458,,1518456,168753,
205,ANCASH,OCROS,CONGAS,28239,3437,1412,453,1607382,49896,6647,,28692,70438,126542,415816,49408,6591,2787,,7957,,521207,46626,
206,ANCASH,OCROS,LLIPA,4818,,552,50,845076,150733,498771,,,2537,15400,37868,1886,,3474,,180000,,290147,80078,
207,ANCASH,OCROS,OCROS,3437,7026,130375,1754,4255512,513371,32113,,134486,285661,252606,1466648,152100,74945,,,,,1185588,431898,
208,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,2566,0,26997,41,2720766,147941,262,,1000,25867,2400,154932,129049,52100,,,300512,,528418,124164,
209,ANCASH,OCROS,SAN PEDRO,2095,12294,9467,33921,3206203,445475,,,415571,45255,217300,737053,247919,,,,46754,,839745,301204,
210,ANCASH,OCROS,SANTIAGO DE CHILCAS,15017,1246,20402,,254630,19162,14278,,16800,6994,,66361,3957,34506,1654,,,,35668,951,
211,ANCASH,PALLASCA,BOLOGNESI,27429,1002,158389,3479,586531,273334,181782,,119151,105388,436712,187996,83273,80773,,,315,,716279,180893,
212,ANCASH,PALLASCA,CABANA,10364,60555,37626,28952,2331228,712691,281015,,213861,277070,1125345,2739150,431578,108820,932,,102920,,339520,859949,
213,ANCASH,PALLASCA,CONCHUCOS,44964,473773,181734,241323,3686015,2155894,499850,,1279458,856491,1153794,3146810,487739,221950,2035,,202699,,1237116,1125001,
214,ANCASH,PALLASCA,HUACASCHUQUE,,744,48426,,110740,115649,4625,,3400,73164,,414920,112384,,,,,,46874,5251,
215,ANCASH,PALLASCA,HUANDOVAL,10153,22328,7955,2863,524630,397512,1863,,24276,55305,256648,397150,220262,5717,1188,,4343,,130083,300315,
216,ANCASH,PALLASCA,LACABAMBA,2104,1418,13713,204,467285,214414,6297,,16191,101221,42629,153090,88971,,,,30788,,138435,89610,
217,ANCASH,PALLASCA,LLAPO,6143,8088,8192,996,38366,105342,,,5024,99313,17524,106529,9842,,6054,,,,775,127221,
218,ANCASH,PALLASCA,PALLASCA,6478,45598,120474,48250,1446094,466092,441449,,460291,356887,517397,1178936,252544,390408,,,,,216508,361356,
219,ANCASH,PALLASCA,PAMPAS,64734,63292,76396,189250,2847808,691932,489576,,173803,393459,903726,2252078,448799,95065,24452,,39257,,600777,497842,
220,ANCASH,PALLASCA,SANTA ROSA,2098,846,87662,4796,1700715,418718,1338,,140195,156424,172845,296538,166450,142485,,,81987,,389279,245454,
221,ANCASH,PALLASCA,TAUCA,36770,1927,41879,57165,632663,215737,1798,,78277,226598,626306,681811,230291,1994,,,7817,,90356,167210,
222,ANCASH,POMABAMBA,HUAYLLAN,18944,789543,59440,346446,1362400,962508,434490,,885843,549963,1374249,3439981,1070496,523862,,,,,262495,467167,
223,ANCASH,POMABAMBA,PAROBAMBA,35413,3713,40760,1286,1543881,481005,224,,72481,429344,246766,1282960,505387,35865,27324,,,,584826,280951,
224,ANCASH,POMABAMBA,POMABAMBA,105600,646525,1781405,991409,7583230,4822719,594915,,1614927,2777936,4917641,15765697,3322708,1428939,23757,,639705,,3161271,2926995,
225,ANCASH,POMABAMBA,QUINUABAMBA,,2136,17128,3978,339777,73162,,,35239,169405,193455,658369,260056,250,,,,,281206,215631,
226,ANCASH,RECUAY,CATAC,104185,2043897,4114502,222017,11760014,5490857,1579009,,2145400,1797070,1371048,3022606,1470582,1605442,30938,463137,1537239,31012,4484955,4252310,171926
227,ANCASH,RECUAY,COTAPARACO,38186,671302,23872,4562,1604333,409100,58827,,376609,85206,243967,486356,209036,126047,19600,,,139438,325214,494984,
228,ANCASH,RECUAY,HUAYLLAPAMPA,25525,141,64260,5132,1274242,240348,10137,,4367,124662,84203,152876,62395,93849,8446,,10791,,387146,139186,
229,ANCASH,RECUAY,LLACLLIN,,69,16937,1555,1788690,400468,103820,,117018,199862,196200,622421,113531,17929,,,214869,,964805,176403,
230,ANCASH,RECUAY,MARCA,2016,59,103043,16164,926267,375555,26179,,39811,221313,130590,612800,166487,32078,336,,39247,,360677,125961,
231,ANCASH,RECUAY,PAMPAS CHICO,17037,24001,42969,2981,1511007,663918,29631,,127046,199764,158362,300376,49387,55393,,,93419,,717317,563425,
232,ANCASH,RECUAY,PARARÍN,15869,444,24193,2709,3861468,535169,654855,,112522,247706,98642,757254,115884,488444,,,,,917705,235194,20519
233,ANCASH,RECUAY,RECUAY,132401,1142234,3834042,1971363,9514210,4542451,3688125,,3302668,5218830,4354281,4884137,2594115,3429699,1533,90000,209615,40723,2709439,3534737,
234,ANCASH,RECUAY,TAPACOCHA,34588,854,44131,31222,1176043,462582,2654,,188610,154227,103649,276245,167358,154,4410,,191359,,399205,114120,
235,ANCASH,RECUAY,TICAPAMPA,119986,537537,452151,117936,5563097,3548773,616916,,1696414,1269707,1671888,2426225,954841,1116497,16567,,103088,,2057100,2144725,
236,ANCASH,SANTA,CACERES DEL PERU,96178,97023,777398,611272,12504670,3824104,357100,,650688,1087515,1208186,2267555,1070123,279594,1847,,356778,,1976892,2691656,76931
237,ANCASH,SANTA,CHIMBOTE,14717894,179415391,280195655,98014358,1012629424,240233246,244453151,51353,343568706,315464270,313960204,428741861,356107446,188695193,827346,16406748,57559184,2433809,155838046,96350682,17847729
238,ANCASH,SANTA,COISHCO,646445,3475855,9440246,2304431,55337358,10128558,7050253,,12316094,15211133,9852266,20849407,13945702,6621634,5928,202386,1545259,,8879033,4321738,887355
239,ANCASH,SANTA,MACATE,5836,7418,364816,98923,8428395,786437,477758,,98333,697445,465552,964258,548200,306719,,139823,307881,,1170298,555454,9347
240,ANCASH,SANTA,MORO,149943,951625,2795227,491566,17556147,7605269,1709693,,968057,3196590,1387391,4180745,2323396,1301667,,30,875185,,5225862,6001870,490177
241,ANCASH,SANTA,NEPEÑA,374532,733380,2781941,1471540,24756385,10301286,2900716,,3636780,5378706,8015477,14732713,10269681,4149243,41908,70000,1131029,46215,4125860,6463485,114815
242,ANCASH,SANTA,NUEVO CHIMBOTE,6651854,218347239,205958212,83585954,515211484,145435681,135711222,10155,291017151,253326424,245873129,269090135,255507623,140995259,298441,6120920,22875950,1870447,74700622,53397589,11823406
243,ANCASH,SANTA,SAMANCO,256624,887041,1257890,434029,17263532,3739139,1548476,,2457572,4077733,1853372,4449511,3376689,814449,1791,180796,1107322,103511,2699244,2705208,703254
244,ANCASH,SANTA,SANTA,1164657,5508140,10915448,2865987,125935623,33360239,15129216,1117,17632093,20818177,14541702,30107135,19121713,10255337,84340,1248684,4029865,,22996200,21956557,1334067
245,ANCASH,SIHUAS,ACOBAMBA,26531,66,31894,220059,762078,448505,679,,25880,200594,441929,1076183,164773,163747,13345,,,,218651,179974,
246,ANCASH,SIHUAS,ALFONSO UGARTE,36759,7335,58016,143583,284082,183941,2092,,6782,85121,253171,405880,157198,,1500,,,,126460,90666,
247,ANCASH,SIHUAS,CASHAPAMPA,46743,56657,38204,323746,1212845,1806702,123164,,168525,310836,182996,641763,100652,33927,1200,,10656,,797453,735357,
248,ANCASH,SIHUAS,CHINGALPO,13912,274,41463,836,465259,757116,9111,,42431,71843,184441,459585,225406,67,11018,,,,188523,413404,
249,ANCASH,SIHUAS,HUAYLLABAMBA,22649,74289,69969,6229,1701253,1227121,106443,,200200,430561,257262,1474139,516073,36105,9533,,,,361301,1137808,145370
250,ANCASH,SIHUAS,QUICHES,5506,17103,219157,17860,453311,337879,6914,,25965,302825,284776,779727,270170,66415,,,9163,,111994,103828,
251,ANCASH,SIHUAS,RAGASH,2378,16660,43913,8758,2673182,3479580,28849,,6778,244834,202578,924274,370059,90514,336,,23708,,1410944,1770316,
252,ANCASH,SIHUAS,SAN JUAN,36871,3000,182207,18581,1856410,2761802,59418,,161122,592743,364102,1909329,538684,191230,8094,,150052,,494981,1349721,
253,ANCASH,SIHUAS,SICSIBAMBA,19341,46287,843597,12696,718196,474705,6,,108580,100079,465065,1242389,177944,43763,,,,,148405,138305,
254,ANCASH,SIHUAS,SIHUAS,25553,274606,215059,665091,6128652,5165245,196799,12337,1793963,970027,3174291,7217040,3085682,553597,1468,,477204,,2627958,2604356,
255,ANCASH,YUNGAY,CASCAPARA,3057,1217,18448,1395,2006900,811485,1995,,266884,432790,76701,259163,136978,8875,1864,,239793,,887372,666472,
256,ANCASH,YUNGAY,MANCOS,134607,553823,1437950,558676,13895096,8361043,740629,,2175354,3347645,4034492,4980575,2880038,1849434,52325,,256820,,5896117,5982814,88229
257,ANCASH,YUNGAY,MATACOTO,6286,12134,2190821,15686,2777813,908334,112245,,451168,383000,558032,765362,449176,258713,,,1087662,,858007,841035,37569
258,ANCASH,YUNGAY,QUILLO,17061,160956,1191550,47664,13715660,3381003,89303,,884882,2361115,493522,1535643,751314,46248,1195,,645689,,5647914,2919428,
259,ANCASH,YUNGAY,RANRAHIRCA,23896,6380,311768,8034,9462511,3131686,651297,,709717,1224792,1457787,1266563,1351700,761120,1846,,849071,,3046135,2921900,103216
260,ANCASH,YUNGAY,SHUPLUY,9786,35749,1324916,126248,3086029,1488921,54191,,232972,701930,250733,879720,310080,205444,,,333354,,1061622,1058376,67905
261,ANCASH,YUNGAY,YANAMA,192,42031,71725,31443,4178032,2104732,48182,,597054,1363752,1122963,1898185,646095,415508,5000,,175857,,1557885,2214369,
262,ANCASH,YUNGAY,YUNGAY,421169,1058960,8319143,1070992,66355415,25642161,6806236,,7191311,7648529,12103293,17654502,10398824,6390818,100992,103258,4802285,,27902843,21609437,1061987
263,APURIMAC,ABANCAY,ABANCAY,5721994,34005051,77578438,23780892,308895186,35030423,128247038,107211,82071594,82614833,80056049,171866311,18763950,37698490,1305536,5475338,35735648,785328,143650220,22213053,20583814
264,APURIMAC,ABANCAY,CHACOCHE,363683,32969,728684,11541,3411275,655489,295414,13384,358037,304809,502403,1752706,17838,68201,62409,86567,453750,,2401518,640632,165511
265,APURIMAC,ABANCAY,CIRCA,1518175,8513,174974,45448,13726084,951226,1280311,10028,319012,659800,1060888,4196637,185535,302831,40510,,67006,,6213759,531769,
266,APURIMAC,ABANCAY,CURAHUASI,1713902,519960,788132,639884,79724443,3659452,1390614,42987,3135360,2850057,2607423,10299478,958993,1616356,526259,45394,965429,100675,35007133,3305037,407453
267,APURIMAC,ABANCAY,HUANIPACA,83358,2534,575601,8755,16111602,889698,69147,,265588,614326,755324,1289422,219086,242282,36393,,196812,,5478830,794901,
268,APURIMAC,ABANCAY,LAMBRAMA,41018,49008,186842,86708,8808270,1274505,31240,,406695,808456,726401,3772556,98999,344026,32314,100384,656961,,5389870,1168339,
269,APURIMAC,ABANCAY,PICHIRHUA,166874,248810,811265,438983,12746011,1640398,85880,,399960,642628,731011,3158440,829095,332966,43283,,539103,,5433444,794933,41889
270,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,236572,322,201626,824202,5628882,370808,386891,2114,145871,390384,698205,1994705,17862,98832,27162,,,,2402240,573371,197651
271,APURIMAC,ABANCAY,TAMBURCO,905878,1033834,1503613,1128811,30394666,3816382,4125053,13001,7255453,7242701,7392067,20255693,1062380,2656241,398326,,782770,121938,15168804,2082712,987594
272,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,3048261,21623237,73911729,4918209,319713061,39649584,5723150,68794,60885038,44774087,19174546,146848174,13916445,12872453,1143335,8257421,36587172,187765,161176167,27242365,77083
273,APURIMAC,ANDAHUAYLAS,ANDARAPA,86088,15943,413920,30662,20212140,737624,75376,,749190,514257,447828,4164189,377955,492166,61512,,278736,,7797749,1205119,
274,APURIMAC,ANDAHUAYLAS,CHIARA,7769,4488,60345,371980,1976107,232420,345,,186025,428634,317152,842021,67941,22402,6278,88783,35330,,887051,243929,
275,APURIMAC,ANDAHUAYLAS,HUANCARAMA,425047,90352,343888,630022,15409540,2603283,123096,542,530053,858304,847918,3321438,342898,291658,43239,144903,248392,,7987199,2069907,19607
276,APURIMAC,ANDAHUAYLAS,HUANCARAY,30954,264144,12550,4092,12084150,688878,464,848,756555,448925,184487,3417875,445377,71707,16848,,8013,,4752481,556059,
277,APURIMAC,ANDAHUAYLAS,HUAYANA,109086,381,1522,0,2352318,217578,61829,,400272,307510,9400,945566,46382,,6534,,,,716817,61363,
278,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,25406,7909,19065,16,4208204,643043,,,278630,113323,6200,190571,10000,,20000,135356,60662,,3253064,427237,
279,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,42064,12925,55506,71132,6868071,186926,44876,,534210,120444,235170,2114132,366583,237386,13414,,348438,,3693855,171646,
280,APURIMAC,ANDAHUAYLAS,KISHUARA,339107,94009,472095,9193,38325395,2726096,222888,,653715,614018,231104,2300988,303154,372589,79861,,730002,,12665006,1653230,
281,APURIMAC,ANDAHUAYLAS,PACOBAMBA,108968,174619,65652,672702,17604676,1683228,496811,600,274734,545299,976628,2124825,252243,213700,44487,,39321,,5293083,1640978,170967
282,APURIMAC,ANDAHUAYLAS,PACUCHA,314064,898475,497898,570496,35865122,2174037,437131,,1784972,802229,3005917,11083515,1874368,2066312,165348,309901,661417,,16142065,1594387,
283,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,204694,4516,23431,2080,1014569,150015,,,410566,201675,68275,1414354,78148,2017,4181,,34581,,362871,100499,
284,APURIMAC,ANDAHUAYLAS,POMACOCHA,10909,32542,12609,191,1787950,118202,29270,,353454,183919,51419,398359,131188,1008,10030,,163440,,1147833,116039,
285,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,11604,7530,20061,20971,7130308,532823,25096,110,633334,303497,60186,1474925,146679,73514,7249,,46268,,3631270,379241,
286,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,906844,5667244,9476800,656757,82140787,7876574,965037,1891,16550223,9390322,3797074,52867696,3537409,3203755,398675,350206,3296654,,42919022,5459589,
287,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,51942,12007,2802,1247,3777040,497239,219153,,158682,158669,64990,861738,24027,,80144,59745,128387,,2078385,338645,
288,APURIMAC,ANDAHUAYLAS,SANTA MARÍA DE CHICMO,140988,2268267,443083,16137,41948268,2930789,66611,,1082327,1541645,651125,5269986,957812,661159,78058,1201519,685774,,20999522,3068326,
289,APURIMAC,ANDAHUAYLAS,TALAVERA,1783295,4595808,13785652,1781587,100325923,13084812,3961459,6571,16084017,11395678,6471350,52717157,4566893,6074117,493805,788543,5694063,,46533332,8077557,
290,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,27985,1913,26121,,3933402,144903,343,,306955,262365,,1124858,62307,68167,1970,,328373,,2268746,149087,
291,APURIMAC,ANDAHUAYLAS,TURPO,76770,59721,13141,830,8260769,1113913,18951,,459693,888686,95189,1881206,102292,176564,67999,,33065,,3817246,1287272,
292,APURIMAC,ANTABAMBA,ANTABAMBA,43862,24554,574473,58616,1469412,361703,533960,311,448934,1081266,302651,3109236,100982,858222,24836,,81628,28074,1353390,246366,
293,APURIMAC,ANTABAMBA,EL ORO,,326,13423,35989,524164,58402,23,,361856,132150,275279,526498,3600,3184,,,7431,,176878,27984,
294,APURIMAC,ANTABAMBA,HUAQUIRCA,28117,4454,699243,59303,1308700,368727,17464,,26484,1131864,208871,597997,6935,18821,556,,15029,,589387,164820,
295,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,73096,3866,372964,696,2522090,442483,20929,,189864,580337,104816,1052633,258524,98901,,,103789,,479235,27564,
296,APURIMAC,ANTABAMBA,OROPESA,4801,8174,148464,2485,1961322,433390,337,,100230,232824,203759,1505052,103942,23067,,,121460,,1261358,189244,
297,APURIMAC,ANTABAMBA,PACHACONAS,14262,101600,111056,7298,2296356,78952,29,2348,122266,321805,92765,1870253,43579,8781,,,17748,,884833,32780,
298,APURIMAC,ANTABAMBA,SABAINO,44119,4233,36534,5019,1061531,39236,12764,,120017,344486,43631,887019,7641,6597,1163,,,,676660,12008,
299,APURIMAC,APURIMAC,APURIMAC,,4285,1640151,3273,22385,1066,,,,1033,10905,12416,,,,,195840,,5116,,
