Nombre Banco;Departamento;Provincia;Distrito;Dirección;Latitud;Longitud;Tipo;Nombre Punto;Horario,,,,
BCP;LIMA;LIMA;LOS OLIVOS;URBANIZACION PRO AVENIDA LOS PROCERES NUMERO 7782;-11.93793212;-77.07539782;ATM;BOTICA VIRGEN DE LA ASUNCION;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;VENTANILLA;ASENTAMIENTO HUMANO ANGAMOS SECTOR I MANZANA E 8 LOTE 5;-11.8969568;-77.1277517;ATM;MINIMARKET BIGOTE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANTUNEZ DE MAYOLO MANZANA B LOTE 1;-11.9975957;-77.0887511;ATM;COMERCIAL EL GRINGO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LOS OLIVOS;URBANIZACION PRO JIRON CONFRATERNIDAD NUMERO 582;-11.933827;-77.07667673;ATM;FARMACIA SANTA ELENA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;HUAYLAS;CARAZ;JR DANIEL VILLAR 431;-9.048828286;-77.81217948;ATM;BOTICA LA MERCED;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;YAULI;LA OROYA;JIRON DARIO LEON NUMERO 215;-11.51970382;-75.90148735;ATM;CENTRO COMERCIAL BONILLA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;CENTRO COMERCIAL DIVINO NIÃO TIENDA 112;-16.42654998;-71.53743073;ATM;MICROVISIÃN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;SOCABAYA;URBANIZACION EL TRIANGULO AVENIDA INDEPENDENCIA MANZANA C LOTE 1;-16.44833998;-71.53258073;ATM;LA COMPETENCIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PUENTE PIEDRA;CENTRO POBLADO ZAPALLAL MANZANA I1 LOTE 10 AVENIDA JUANA DE ARCO;-11.8425601;-77.1011486;ATM;LICORERIA EL OVALO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;JESUS MARIA;AVENIDA HORACIO URTEAGA NUMERO 1519;-12.0764535;-77.0504095;ATM;MINIMARKET JUANITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;MIRAFLORES;CALLE GENERAL SUAREZ NUMERO 600;-12.1145302;-77.0271964;ATM;MINI MARKET RIVERA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;AVENIDA PIZARRO NUMERO 127 TDA. 9;-16.42128028;-71.51656073;ATM;RESTAURANTE DEL AGENTE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA PROLONGACIÃN LOMAS  NUMERO 1317;-12.012037;-76.98444008;ATM;LICORERIA TOMODASHI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LA VICTORIA;URBANIZACION APOLO JIRON 3 DE FEBRERO NUMERO 1385;-12.0745724;-77.0080221;ATM;BOTICA RAQUEL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;UCAYALI;CORONEL PORTILLO;YARINACOCHA;AVENIDA ARBORIZACIÃN MANZANA J LOTE 13;-8.380262;-74.569168;ATM;BOTICA MARC ANTHONY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE MIRAFLORES;AVENIDA Jose Carlos Mariategui NUMERO 1784;-12.14803857;-76.95056815;ATM;BOTICA FARMATORRES;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;AVENIDA SALAVERRY NUMERO 216;-6.479444;-76.383032;ATM;AGENTE EL MORENO ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;ISLAY;MOLLENDO;CALLE COMERCIO NUMERO 401;-17.02830998;-72.01555146;ATM;FARMACIA DEL PUEBLO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;NUMERO 750 URBANIZACION TUPAC AMARU DE VILLA INTERIOR 94 (PRIMER NIVEL) AVENIDA SAN MARTIN;-12.1969061;-76.9820651;ATM;RED VILLA S.A.C.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TACNA;TACNA;TACNA;CONJUNTO HABITACIONAL ALFONSO UGARTE MANZANA E - 4 LOTE 19;-18.043787;-70.251422;ATM;BOTICA SALUFARMA 2;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE MIRAFLORES;COOPERATIVA UMAMARCA MANZANA Y LOTE 25A - PANAMERICANA SUR;-12.1772787;-76.9787706;ATM;BOTICA KAYEMI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SANTIAGO DE SURCO;CONJUNTO RESIDENCIAL LA CRUCETA(AVIFAP-FOVIFAP) NÂ° 0 AVENIDA LOS PROCERES DEPARTAMENTO 103 BLOQUE 51;-12.1567317;-76.9919924;ATM;BOTICA R & M;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;ICA;LA TINGUIÑA;AVENIDA PACHACUTEC YUPANQUI NUMERO 829;-14.04726142;-75.70650073;ATM;FERRETERÃA JYULIO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;URBANIZACION SANTA ROSA AVENIDA BOCANEGRA LOTE R 14;-12.006685;-77.09987265;ATM;BOTICAS HOGAR & SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE MIRAFLORES;AVENIDA LOS HEROES 495B CIUDAD DE DIOS;-12.1536567;-76.9719361;ATM;BOTICAS HOGAR & SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;ASOCIACIÃN SAN GREGORIO AVENIDA JOSE CARLOS MAREATEGUI NUMERO 1835;-12.024911;-76.9042766;ATM;FARMACIA MARYÂ´S;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;COOPERATIVA BENJAMIN DOIG LOSSIO AVENIDA METROPOLITANA AVENIDA LA CULTURA NUMERO 1260 MANZANA H LOTE 06;-12.0334918;-76.94961825;ATM;GUENAP. PERU S.A.C.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;AVENIDA DOLORES MANZANA 188 LOTE B;-16.4265894;-71.52443001;ATM;DON MARCELO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;CHILCA;CALLE REAL NUMERO 718;-12.0817092;-75.20203219;ATM;FARMACIA FARMAFE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;AREQUIPA;CALLE SAN JUAN DE DIOS NUMERO 111 INTERIOR 3;-16.39908765;-71.53534073;ATM;TELECOMUNICACIONES ELIAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;ESQ. YAHUAR HUACA Y LLOQUE YUPANQUI 260;-7.164674;-78.463132;ATM;INKAS MARKET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;CAJAMARCA;CAJAMARCA;AVENIDA LOS HEROES NUMERO 354;-7.162191;-78.51105854;ATM;VETERINARIA MACH ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;EL AGUSTINO;ASENTAMIENTO HUMANO NOCHETO JIRON ZORROS DE ABAJO NUMERO 297 LOTE 25;-12.04659689;-76.98442784;ATM;FARMACIA TACNA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;URBANIZACION CHACARILLA DE OTERO AVENIDA PROCERES DE LA INDEPENDENCIA NUMERO 236 MANZANA A-3 LOTE 6;-12.0262272;-77.0101258;ATM;LUZMARIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA SANTA ROSA MANZANA O LOTE 01 ZONA URBANA ASOCIACIÃN VALLE GRANDE;-12.033062;-76.91010144;ATM;BAZAR REGALOS A & M;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;MIRAFLORES;AVENIDA RICARDO PALMA NUMERO 1224;-12.1234436;-77.017785;ATM;BODEGA OSORIO EIRL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;BARRANCO;AVENIDA EL SOL ESTE NUMERO 582;-12.1394669;-77.0189949;ATM;LIBRERIA BAZAR BERTHA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PROGRAMA CIUDAD MARISCAL CACERES MANZANA T9 LOTE 17;-11.9458128;-76.9777998;ATM;FARMACIA BIORAM Y/O BIOLIZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA PROCERES DE LA INDEPENDENCIA NUMERO 2478;-11.99032042;-77.0105931;ATM;BOTICA PRO SALUD ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;MIRAFLORES;AVENIDA Alfredo Benavides AVENIDA Alfredo Benavides NUMERO 2290;-12.1277755;-77.0090327;ATM;BOTICA VILLEGAS E.I.R.L.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;JIRON RIMAC NÂ° 191 MANZANA 57 LOTE 4;-12.21293239;-76.90719631;ATM;BIOMEDICA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;EL TAMBO;AVENIDA HUANCAVELICA NUMERO 2070;-12.05340703;-75.22519598;ATM;BOTICA YAKUFARMA HUANCAVELICA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;CALLE EL TRIUNFO NUMERO 710 URBANIZACION ARTESANOS;-6.757438804;-79.84502513;ATM;BODEGA EL TRIUNFO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN LUIS;URBANIZACION LAS VIÃAS AVENIDA AGUSTIN DE LA ROSA TORO NUMERO 374;-12.073315;-76.99740472;ATM;FARMACIA ELENA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;AVENIDA EMANCIPACIÃN NUMERO 746;-12.0448946;-77.03946446;ATM;BOTICAS MARFARMA S.R.L.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;URBANIZACION JICAMARCA AVENIDA UNION MANZANA N LOTE 7F;-11.97862145;-76.94203;ATM;BOTICA UNION;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;CAYMA;PUEBLO JOVEN BOLOGNESI CALLE 20 DE ABRIL NUMERO 208;-16.3550038;-71.5432753;ATM;FARMACIA LIDER I;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;CALLE 25 SAN ANTONIO DE CARAPONGO MANZANA U LOTE 28;-12.0037663;-76.8797721;ATM;TRUCK GLOBAL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;URBANIZACION ALBINO HERRERA AVENIDA PACASMAYO MANZANA AI LOTE 15C;-12.0093984;-77.101885;ATM;BOTICA ROSSI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE MIRAFLORES;JR. JOSE CHARRIARSE N.496 ZONA A;-12.15516929;-76.97253752;ATM;SAN FERNANDO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;AREQUIPA;CALLE VICTOR LIRA NUMERO 218 - B;-16.40517648;-71.53203146;ATM;BOTICA GARCIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;MANZANA C LOTE 19 URBANIZACION RESID. STA ROSA;-12.006293;-77.104245;ATM;MARKET BACO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;NUMERO 750 URBANIZACION TUPAC AMARU DE VILLA INTERIOR 94 (PRIMER NIVEL). AVENIDA SAN MARTIN;-12.1969817;-76.9821196;ATM;RED VILLA S.A.C.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;JIRON PATOS NUMERO 200;-12.2292231;-76.8603175;ATM;BOTICA EL PUEBLO 3;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;CALLE GUILLERMO CASTAÃUETA NRO. 135 URB. CHIMU;-8.092433;-79.00894335;ATM;BODEGA MI AMIGA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;MIRAFLORES;JIRON DANTE NUMERO 724;-12.11412968;-77.02314464;ATM;FILSE SAC;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA GERMAN AGUIRRE NUMERO 1551;-12.019108;-77.0802181;ATM;EMELSA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PACHACAMAC;URBANIZACION Huertos de Manchay  MANZANA F 4 LOTE 20 A1;-12.1005345;-76.8760829;ATM;MEDICFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;MANZANA D-9 LOTE 30 URBANIZACION VISTA HERMOSA;-8.11998886;-79.0432332;ATM;BODEGA EL PARQUE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;URBANIZACION VILLA UNIVERSITARIA MANZANA D LOTE 33;-11.9950354;-77.0858387;ATM;BOTICA FARMAVIDA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;TARMA;HUASAHUASI;CALLE LIMA NUMERO 107;-11.26562482;-75.65047195;ATM;BOTICA ARCANGEL RAFAEL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;URBANIZACION Santa Elena JIRON Camino Real NUMERO 896 MANZANA B LT 11;-12.1559966;-77.0152299;ATM;LIBRERÃA NORPIT;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;JIRON LOS TILOS MANZANA A11 LOTE 9 ASOCIACIÃN LOS PORTALES DE SANTA ANITA;-12.03938112;-76.95854928;ATM;AGENTE BCP VILLANUEVA TERRONES;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;URBANIZACION ALAMEDA DE ATE TIENDA 17 MZ CH;-12.02967968;-76.94656162;ATM;BOTICAS SAN JERONIMO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;JIRON miguel grau NUMERO 300;-12.27408707;-76.86995592;ATM;BOTICA & COMERCIAL EL PUEBLO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;PILCOMAYO;AVENIDA CORONEL PARRA  NUMERO 270;-12.05246754;-75.24244381;ATM;CORPORACIÃN RIO BRANCO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;PIURA;PIURA;URBANIZACION LOS FICUS CALLE LOPEZ ALBUJAR;-5.1892195;-80.6559988;ATM;COMERCIAL LOS FICUS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;JIRON HUARAZ NUMERO 1199;-12.06177454;-77.046259;ATM;DONDE JULIO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA LOS POSTES ESTE NUMERO 114;-11.99725591;-77.00922259;ATM;NOVAFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;AVENIDA ANDAHUAYLAS NUMERO 500;-12.06392867;-77.02608854;ATM;NOVAFARMA JOCHI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MIGUEL;AVENIDA LOS PATRIOTAS AVENIDA LOS PATRIOTAS NUMERO 510;-12.0763943;-77.099096;ATM;MINIMARKET RUBEN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PUNO;SAN ROMAN;JULIACA;JIRON PIURA  NUMERO 516;-15.49872365;-70.13398993;ATM;XULI@CA ON LINE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;ASOCIACIÃN LA ERA AVENIDA LOS OLIVOS LOTE 1A;-11.985616;-76.83523608;ATM;UNIFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;JIRON AYACUCHO NUMERO 108;-12.0640838;-75.20773975;ATM;BOTICA VITAFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;EL AGUSTINO;CALLE FORTALEZA DEL INCA MANZANA Ã LOTE 56 COOPERATIVA LOS CHANCAS DE ANDAHUAYLAS;-12.0392165;-76.9670397;ATM;MEDICOS SIN FRONTERAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;JR. LOS PINOS 733;-6.4951984;-76.3722411;ATM;BODEGA LA ECONOMICA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;AVENIDA DOLORES NUMERO 204 AVENIDA DOLORES CON AV. ESTADOS UNIDOS;-16.42920057;-71.52395001;ATM;MINIMARKET MONTERREY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PUENTE PIEDRA;ASENTAMIENTO HUMANO BELLA AURORA  AVENIDA ANCON MANZANA D LOTE 13;-11.8330243;-77.1098642;ATM;BOTICA PREVISALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;AV. TACNA 500;-6.63765756;-79.7919667;ATM;FARMACIA SAN ISIDRO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;MZ. K LT 15 URB. LOS PORTALES DE LA RINCONADA;-8.090246;-79.0041756;ATM;BODEGA MAKIMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;CALLE 28 DE JULIO NÂ° 251 1ER PISO VISTA ALEGRE;-8.137058457;-79.047824;ATM;MULTISERVICIOS XEROX;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA PERÃ NUMERO 2600;-12.0316435;-77.0742713;ATM;BOTICA MODERNA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;AVENIDA UNION JICAMARCA MANZANA Q LOTE 01-A;-11.97561823;-76.94036;ATM;BOTICA MIRTHA FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;JESUS MARIA;JIRON Garcilazo de la Vega NUMERO 1514;-12.0811034;-77.0412591;ATM;INVERSIONES FERNANDEZ GUTIERREZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;JIRON CAMANA PARADERO 8  JOSE GALVEZ NUMERO 186;-12.2178003;-76.90811843;ATM;LIBRERIA LITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;LAREDO;AV. LOS LAURELES MZ C LT 11 URB. 22 DE FEBRERO;-8.086846;-78.959106;ATM;INVERSIONES GENERALES CV;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;VENTANILLA;ASENTAMIENTO HUMANO LA ENSENADA DE CHILLON AVENIDA LAS ACASIAS MANZANA C LOTE 13;-11.9312755;-77.0970705;ATM;BOTICA BETTY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PUENTE PIEDRA;ASENTAMIENTO HUMANO LA ENSENADA DE CHILLON AVENIDA LAS ACASIAS MANZANA LL LOTE 1;-11.9364676;-77.0941235;ATM;BOTICA VALENTINA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;ASCOPE;PAIJAN;CALLE GRAU 608;-7.733451;-79.305267;ATM;MULTIVENTAS KYARA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;MARIANO MELGAR;AVENIDA SIMON BOLIVAR NUMERO 825;-16.40345041;-71.50981819;ATM;MINIMARKET EL BARATILLO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN LUIS;AVENIDA AGUSTIN DE LA ROSA TORO NUMERO 862;-12.0789294;-76.9944727;ATM;BOTICA CONSTANZA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;PUEBLO JOVEN MATEO PUMACAHUA CALLE LOS MARTIRES MANZANA T LOTE 06;-12.189393;-76.980525;ATM;BODEGA VALENCIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;URBANIZACION FIORI AVENIDA ENRIQUE FERMI NUMERO 579;-12.0129381;-77.0595981;ATM;BODEGA IVE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PUENTE PIEDRA;ASENTAMIENTO HUMANO LADERAS DE CHILLON  AVENIDA 15 DE JUNIO  MANZANA J LOTE 2;-11.9199612;-77.0889984;ATM;LIBRERÃA BAZAR LOCUTORIO GEMINIS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;HUANUCO;HUANUCO;AMARILIS;AV. TUPAC AMARU NÂ°1106;-9.946523274;-76.24264067;ATM;BOTICA CHRISTIAN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;URBANIZACION MARISCAL CACERES SECTOR 2 MANZANA 15 LOTE 34;-11.9476913;-76.9846675;ATM;BOTICAS HOGAR & SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;URBANIZACION MARISCAL CACERES MANZANA B-17 LOTE 17;-11.9614793;-76.9826685;ATM;BOTICAS ANDY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANGELICA GAMARRA NUMERO 2210;-12.0075911;-77.0857579;ATM;BOTICA SAN ANTONIO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;SULLANA;SULLANA;URBANIZACION SANTA ROSA CALLE SAN MATEO NUMERO 401;-4.9057369;-80.7005799;ATM;COMERCIAL MARTHA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
